pi_id,score,win,win_2014,hirsh,scopus,rints,inst_cap,member,domain,delisted,sex,region,degree,proj_id,pr_rank,org_prestige
b432d93ecf7db21d25c875dfd2530442a15b4f922121c42697cfacd85f13613d,22.33,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3271,best,Regional
b432d93ecf7db21d25c875dfd2530442a15b4f922121c42697cfacd85f13613d,20,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3428,second,Regional
577ec0f482dbb972f46bcfeea64421ef17a6a4231e90fab6241a09e7cec91de8,26,Yes,No,1,Yes,No,No,no,Life,Yes,Male,Other,Doctor,2051,best,Regional
577ec0f482dbb972f46bcfeea64421ef17a6a4231e90fab6241a09e7cec91de8,22.67,No,No,1,Yes,No,No,no,Life,Yes,Male,Other,Doctor,2207,second,Regional
73a38270bde72464a0da58274d7a20015c4d420e8aaa1a3cff686114cba7411b,27.67,Yes,Yes,0,Yes,No,Works with,no,Culture,Yes,Male,Алматы,Doctor,825,best,National
73a38270bde72464a0da58274d7a20015c4d420e8aaa1a3cff686114cba7411b,21,No,No,0,Yes,No,Works with,no,Culture,Yes,Male,Алматы,Doctor,1440,second,National
cccbf079aa213d54c455caaae11b836701729783df455e06ecef72e0e3ccfcca,25.67,No,No,0,No,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,2993,best,National
cccbf079aa213d54c455caaae11b836701729783df455e06ecef72e0e3ccfcca,14,No,No,0,No,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3565,second,National
9d2dfb71d9fd9f762133413b032b9950b1c1d122b6d862733f523406a11772c2,19.67,No,No,0,Yes,No,No,no,Culture,Yes,Male,Алматы,Doctor,1563,best,Other
9d2dfb71d9fd9f762133413b032b9950b1c1d122b6d862733f523406a11772c2,13.33,No,No,0,Yes,No,No,no,Culture,Yes,Male,Алматы,Doctor,1831,second,Other
1bc2858490ff2c30b4be747a71ddfe0b4992afcb4b4ecb86ce6cebb6febb0db9,20.67,No,No,1,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Doctor,1492,best,National
1bc2858490ff2c30b4be747a71ddfe0b4992afcb4b4ecb86ce6cebb6febb0db9,20.33,No,No,1,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Doctor,1525,second,National
d68432a4098386611fad71e8939f5c589bd27368ca1c2c01e4e389ee6fbd4876,29,Yes,No,1,Yes,No,No,no,Natural_rm,Yes,Male,Шымкент,Candidate,2700,best,Regional
d68432a4098386611fad71e8939f5c589bd27368ca1c2c01e4e389ee6fbd4876,22,No,No,1,Yes,No,No,no,Natural_rm,Yes,Male,Шымкент,Candidate,3309,second,Regional
69a590282a4f9ed1e388b95f842746996b56765b9d075a90844e7e67f015590c,30,Yes,No,2,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,90,best,National
69a590282a4f9ed1e388b95f842746996b56765b9d075a90844e7e67f015590c,28.33,No,No,2,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,156,second,National
30ecdfbdc230eeaf46a5f7ba90c19c968944817b2b5f23478115e1118f46542d,22,No,No,0,No,No,No,no,Life,No,Male,Алматы,Candidate,2231,tie,National
30ecdfbdc230eeaf46a5f7ba90c19c968944817b2b5f23478115e1118f46542d,22,No,No,0,No,No,No,no,Life,No,Male,Алматы,Candidate,2233,tie,National
c2c84b3c63c11ca05d1b7b0899554cd3c8a3424ab06833f20e24b9b037c3965a,23,No,No,0,Yes,No,No,no,Life,No,Male,Other,Doctor,2188,best,International
c2c84b3c63c11ca05d1b7b0899554cd3c8a3424ab06833f20e24b9b037c3965a,19.67,No,No,0,No,No,No,no,Life,No,Male,Other,Doctor,2300,second,International
957fe05bca2d855f21bd0947082ec201db6b8f4ccf0f4cca39162a11f36d3d9c,28.33,No,No,3,Yes,Yes,No,no,Natural_rm,No,Male,Астана,Doctor,2737,best,Other
957fe05bca2d855f21bd0947082ec201db6b8f4ccf0f4cca39162a11f36d3d9c,20,No,No,3,Yes,Yes,No,no,Natural_rm,No,Male,Алматы,Doctor,3434,second,Other
c852f313ae8e9d37cd4ce284eee95270df037d686ff5a6532be06d7da3ca5182,28.33,No,No,1,Yes,No,No,no,Agriculture,Yes,Male,Шымкент,Doctor,3658,best,Regional
c852f313ae8e9d37cd4ce284eee95270df037d686ff5a6532be06d7da3ca5182,21,No,No,0,Yes,No,Works with,no,Agriculture,Yes,Male,Алматы,Doctor,4013,second,Other
836274cb582fbf436f71e9e1c6b8564b88ac3d2274b5a2f1f9d81b3a79e1fcd7,30.33,Yes,Yes,2,Yes,No,Member,yes,Culture,No,Male,Алматы,Doctor,659,best,Other
836274cb582fbf436f71e9e1c6b8564b88ac3d2274b5a2f1f9d81b3a79e1fcd7,22.33,No,No,2,Yes,No,Member,yes,Culture,No,Male,Алматы,Doctor,1346,second,Other
95e6e01ffc107c5dfffc787a81e837a2fa530547bef7c301a5080d19d37f3777,25.33,Yes,No,0,Yes,Yes,Works with,no,Culture,No,Male,Алматы,Doctor,1019,best,Other
95e6e01ffc107c5dfffc787a81e837a2fa530547bef7c301a5080d19d37f3777,23.67,No,No,0,Yes,Yes,Works with,no,Culture,No,Male,Алматы,Doctor,1216,second,Other
2371c5cb8a3535c75b6008da17770998dae21a307e7b84c120456795754fe32f,32,No,No,0,No,No,No,no,Agriculture,No,Male,Астана,Candidate,3589,best,Other
2371c5cb8a3535c75b6008da17770998dae21a307e7b84c120456795754fe32f,26.33,No,No,0,No,No,No,no,Agriculture,No,Male,Астана,Candidate,3760,second,Other
df95b3d52b1275a452defca027d7047c53f13ec067f600b8924d221ff076c96b,22.33,No,No,0,Yes,No,Works with,no,Science,No,Male,Алматы,Candidate,404,best,National
df95b3d52b1275a452defca027d7047c53f13ec067f600b8924d221ff076c96b,17.67,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3514,second,National
5c4eee034b3299f3b7811dc840e6b0558e3d9877cd3b52e5ed414d7bd0a9b79b,23.33,Yes,No,1,Yes,Yes,Member,yes,Science,No,Male,Астана,Doctor,364,best,Other
5c4eee034b3299f3b7811dc840e6b0558e3d9877cd3b52e5ed414d7bd0a9b79b,22.67,No,No,1,Yes,Yes,Member,yes,Science,No,Male,Астана,Doctor,391,second,Other
f1509fb155659140fa83a212c4701d2b95c68e18d21b96fabc17860366d69f38,14.67,No,No,0,Yes,Yes,Works with,no,Life,No,Male,Астана,Candidate,2403,second,Regional
f1509fb155659140fa83a212c4701d2b95c68e18d21b96fabc17860366d69f38,22.33,No,No,0,Yes,Yes,No,no,Agriculture,No,Male,Астана,Candidate,3953,best,Regional
048e160f523c9625e0c3193ae167a7c83ab9ac8b2b7b5fdcbee850873ca722ed,32.67,No,Yes,0,Yes,No,No,no,Security,Yes,Male,Other,Candidate,2428,best,Regional
048e160f523c9625e0c3193ae167a7c83ab9ac8b2b7b5fdcbee850873ca722ed,30,No,Yes,0,Yes,No,No,no,Security,Yes,Male,Other,Candidate,2437,second,Regional
47d983f9d16a570855fa8e0eca5e9c17619d974678cfe7d979a13f7883c9e6bc,29,No,Yes,0,No,No,No,no,Agriculture,No,Male,Астана,Candidate,3634,best,Regional
47d983f9d16a570855fa8e0eca5e9c17619d974678cfe7d979a13f7883c9e6bc,15,No,Yes,0,Yes,No,No,no,Agriculture,No,Male,Астана,Candidate,4140,second,Regional
8d3e0eacbbd0374b94d42de6bf159569b5d7513f4ba14242a1658a33efa17933,31.33,Yes,No,2,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,2577,best,Other
8d3e0eacbbd0374b94d42de6bf159569b5d7513f4ba14242a1658a33efa17933,28.67,No,No,2,Yes,No,Works with,no,Natural_rm,No,Male,Астана,Candidate,2724,second,Other
bd30759760d4c39b851a4fae58f6a4e1f727ee7a0b1cedcff22478104980090b,17,No,No,1,Yes,No,No,no,Life,Yes,Male,Алматы,PhD,2373,second,Other
bd30759760d4c39b851a4fae58f6a4e1f727ee7a0b1cedcff22478104980090b,19.33,No,No,0,Yes,No,No,no,Agriculture,Yes,Male,Алматы,PhD,4076,best,Other
35e0548c8234b596f3c5d45c70ac81d7a33e5317eafc1c1ff9c05c1b74a5cd17,21.67,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1402,best,National
35e0548c8234b596f3c5d45c70ac81d7a33e5317eafc1c1ff9c05c1b74a5cd17,15.67,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1774,second,National
497e49105fa1f1e36f32f49ea359bb51fea69e0c108881a29cd0e8f6b88c54f2,20.33,No,No,2,Yes,No,Works with,no,Science,No,Male,Алматы,PhD,470,best,National
497e49105fa1f1e36f32f49ea359bb51fea69e0c108881a29cd0e8f6b88c54f2,17.67,No,No,2,Yes,No,No,no,Science,No,Male,Алматы,PhD,523,second,Other
c034271ff11b5d37f143f841e05958b5c4277ea746fe598ad085794b3165ab40,18.33,No,Yes,1,Yes,No,No,no,Life,No,Female,Алматы,Doctor,2347,best,Other
c034271ff11b5d37f143f841e05958b5c4277ea746fe598ad085794b3165ab40,16.67,No,Yes,1,Yes,No,No,no,Life,No,Female,Алматы,Doctor,2383,second,Other
33b1b74874640b7d971d53ee24f41f6d45730d4a4f369884c49ef8b68710b6eb,24.33,Yes,Yes,0,No,No,No,no,Agriculture,No,Male,Астана,Candidate,3850,best,National
33b1b74874640b7d971d53ee24f41f6d45730d4a4f369884c49ef8b68710b6eb,18.33,No,Yes,0,No,No,Works with,no,Energy,No,Male,Астана,Doctor,4448,second,National
6328d2c7cfdf7d48f8b4c021d62c28822b8a3e5472c5537cd6701c746409ba95,24,No,No,0,Yes,No,(Missing),no,Culture,Yes,Female,Алматы,Candidate,1187,second,Other
6328d2c7cfdf7d48f8b4c021d62c28822b8a3e5472c5537cd6701c746409ba95,25.67,No,No,0,Yes,No,No,no,Energy,Yes,Female,Алматы,Candidate,4303,best,Other
c82839ee0912f99fa5eea9b7791c4647b429c9dab8d870bc8f4310ed29eb0bb8,32,Yes,Yes,1,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,43,best,National
c82839ee0912f99fa5eea9b7791c4647b429c9dab8d870bc8f4310ed29eb0bb8,21.67,No,Yes,1,Yes,No,Works with,no,Science,Yes,Male,Алматы,Doctor,430,second,National
99511c7afb8a82ebc7a5e6ebe5ec9044dcf6411dd6e1c5f6fb02a762b54d01d0,22.67,No,No,1,Yes,No,Works with,no,Science,Yes,Male,Астана,Doctor,386,second,National
99511c7afb8a82ebc7a5e6ebe5ec9044dcf6411dd6e1c5f6fb02a762b54d01d0,28,No,No,1,Yes,No,Works with,no,Energy,Yes,Male,Астана,Doctor,4248,best,National
17b261dd109d1bc4e6bd3393650fe680574600fe02c1d67be58eddc5b9fa17e6,32,No,Yes,2,Yes,Yes,No,no,Culture,Yes,Male,Алматы,Candidate,590,best,Other
17b261dd109d1bc4e6bd3393650fe680574600fe02c1d67be58eddc5b9fa17e6,26,Yes,No,2,Yes,Yes,Works with,no,Culture,Yes,Male,Алматы,Candidate,972,second,Other
e74e899ffdb88d7d5ad7bdab2c21c913425edaf89009d5b3f95307d2b5e1e0ae,30.67,Yes,Yes,0,No,No,No,no,Natural_rm,No,Male,Алматы,PhD,2599,best,Other
e74e899ffdb88d7d5ad7bdab2c21c913425edaf89009d5b3f95307d2b5e1e0ae,28.33,No,Yes,0,Yes,No,Works with,no,Energy,No,Male,Алматы,PhD,4242,second,Other
1d8f45a2d5a62a36b60736da81af9fb3b089e54360b696a87adefd541363ad53,27,Yes,No,7,Yes,Yes,Works with,no,Natural_rm,Yes,Male,Алматы,Doctor,2838,best,Regional
1d8f45a2d5a62a36b60736da81af9fb3b089e54360b696a87adefd541363ad53,23.67,No,No,2,Yes,Yes,No,no,Energy,No,Male,Алматы,Doctor,4351,second,Regional
c0bb093ffbd388733f4b2fe2a1ebdb6409368ff0c9d1f344264e5484b179d13e,28,No,No,1,Yes,Yes,No,no,Natural_rm,Yes,Male,Алматы,Doctor,2780,best,Other
c0bb093ffbd388733f4b2fe2a1ebdb6409368ff0c9d1f344264e5484b179d13e,22.67,No,No,1,Yes,Yes,No,no,Natural_rm,Yes,Male,Other,Doctor,3264,second,Other
c75ee3c80041b8ff1532bd1658b953777ef7cbf87dfe5a4db181cdb426af6ba3,25,No,Yes,1,Yes,No,Works with,no,Science,No,Male,Алматы,PhD,303,second,National
c75ee3c80041b8ff1532bd1658b953777ef7cbf87dfe5a4db181cdb426af6ba3,31,Yes,Yes,1,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,PhD,2580,best,National
9705d211ebfd7bf87e4ea909ffcecfc9a604f4a69af1a98835ed9204ecd7eea5,31.67,No,No,5,Yes,Yes,No,no,Natural_rm,No,Female,Алматы,Doctor,2554,best,Other
9705d211ebfd7bf87e4ea909ffcecfc9a604f4a69af1a98835ed9204ecd7eea5,20.67,No,No,5,Yes,Yes,No,no,Natural_rm,No,Female,Алматы,Doctor,3398,second,Other
e1748608797f4669f10e4e021a5bec1323a29001ca004b710a734695508daf62,25.67,No,No,0,No,No,No,no,Science,No,Male,Алматы,Doctor,277,best,Other
e1748608797f4669f10e4e021a5bec1323a29001ca004b710a734695508daf62,23.33,No,No,0,No,No,No,no,Science,No,Male,Алматы,Doctor,366,second,Other
eb035bf899d2c37e2a5e2a28e15b76560d7bb63f66445132239ba24263dced50,29.33,Yes,Yes,0,No,No,Works with,no,Science,No,Male,Алматы,Candidate,117,best,Other
eb035bf899d2c37e2a5e2a28e15b76560d7bb63f66445132239ba24263dced50,27.67,No,Yes,0,No,No,Works with,no,Science,No,Male,Алматы,Candidate,180,second,Other
25cee22f3000660e8c1d5512c426c6ca804335a5bff9e44ddf2f19cf6ae48a87,23,No,Yes,0,Yes,No,(Missing),no,Science,No,Male,Алматы,Doctor,376,best,Other
25cee22f3000660e8c1d5512c426c6ca804335a5bff9e44ddf2f19cf6ae48a87,21.67,No,Yes,0,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,423,second,Other
279c5a3274aec838160076f335a36712a820ce0b91401c2367b4f4a1b04b2685,29.67,Yes,Yes,3,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,107,best,National
279c5a3274aec838160076f335a36712a820ce0b91401c2367b4f4a1b04b2685,24.33,No,Yes,3,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,326,second,National
96c32885666515c7e960a382e33dfa8048320ede08632cfdda83fc6b938a1378,28.67,No,No,1,Yes,No,Works with,no,Natural_rm,No,Male,Астана,PhD,2709,best,National
96c32885666515c7e960a382e33dfa8048320ede08632cfdda83fc6b938a1378,21.33,No,No,1,Yes,No,Works with,no,Natural_rm,No,Male,Астана,PhD,3342,second,National
9b3ce6651221a1c13a9aa4dbd09d7da0b227974d607eca1b9e4d963445d7072f,26.67,No,No,0,No,No,Works with,no,Culture,No,Female,Алматы,Doctor,929,best,National
9b3ce6651221a1c13a9aa4dbd09d7da0b227974d607eca1b9e4d963445d7072f,22.33,No,No,0,No,No,Works with,no,Security,No,Female,Астана,Doctor,2495,second,Regional
3eeb4b65b9dd7e1eae0023787d1b53032c40524649173cd74acde7f484c26314,30.33,Yes,Yes,7,Yes,Yes,Works with,no,Science,No,Male,Алматы,Doctor,78,best,Other
3eeb4b65b9dd7e1eae0023787d1b53032c40524649173cd74acde7f484c26314,29.67,No,Yes,7,Yes,Yes,Works with,no,Science,No,Male,Алматы,Doctor,101,second,National
de1248133908e8da98a253067b8c182ddfef2b377654ea465b402ebc7c857a38,29.33,No,No,4,Yes,No,Works with,no,Life,No,Female,Астана,Candidate,1946,best,Other
de1248133908e8da98a253067b8c182ddfef2b377654ea465b402ebc7c857a38,22.67,No,No,4,Yes,No,Works with,no,Life,No,Female,Астана,Candidate,2213,second,Other
13eac1d83f3de482bf97880b5a5051c8885218c00be929f5d6b5d44f9ea76c3e,25,Yes,Yes,0,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Doctor,1055,best,National
13eac1d83f3de482bf97880b5a5051c8885218c00be929f5d6b5d44f9ea76c3e,20.33,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Doctor,1502,second,National
d09cdf9a9bb085a848e139bb66d2f556da23b2b2ade154c034d1d1a2301f187e,28,Yes,Yes,11,Yes,No,No,no,Life,No,Male,Астана,Doctor,1990,best,National
d09cdf9a9bb085a848e139bb66d2f556da23b2b2ade154c034d1d1a2301f187e,27.67,Yes,Yes,11,Yes,No,No,no,Life,No,Male,Астана,Doctor,2004,second,National
e15d7a9c0d4773bcbd740fc582c2c488ea5982c94d49cc769a603fa9568a420d,23.67,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3177,best,Other
e15d7a9c0d4773bcbd740fc582c2c488ea5982c94d49cc769a603fa9568a420d,23,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3239,second,Other
1afb3277deb1ec68e59d6566cdb44874c5e80deb3b31131f67ea46b0ca445df7,27.33,No,No,0,Yes,Yes,Works with,no,Culture,Yes,Male,Алматы,Doctor,861,best,National
1afb3277deb1ec68e59d6566cdb44874c5e80deb3b31131f67ea46b0ca445df7,22.67,No,No,0,Yes,Yes,Works with,no,Culture,Yes,Male,Алматы,Doctor,1306,second,National
217a47327c997efd3aadbb6e3bdf0d9dbe6ac53c749bf414ed9592cd80c85a96,28.33,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,2736,best,National
217a47327c997efd3aadbb6e3bdf0d9dbe6ac53c749bf414ed9592cd80c85a96,27,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,2852,second,National
5126b29c2369be18e0b38d9bab60ffea17a2e5ff7f6b4ab5f5f2ec09878b41db,31.33,No,Yes,0,No,No,Works with,no,Culture,No,Male,Алматы,Candidate,609,best,Other
5126b29c2369be18e0b38d9bab60ffea17a2e5ff7f6b4ab5f5f2ec09878b41db,30,No,Yes,0,No,No,Works with,no,Culture,No,Male,Алматы,Candidate,682,second,Other
83efc7d636468f1a21849a98a2a033d8eede6c2b8966d8a41057ad32dda138de,29.67,No,Yes,0,Yes,No,No,no,Culture,Yes,Male,Астана,Candidate,697,best,Regional
83efc7d636468f1a21849a98a2a033d8eede6c2b8966d8a41057ad32dda138de,28.33,Yes,Yes,0,Yes,No,No,no,Culture,Yes,Male,Астана,Candidate,766,second,Regional
92f0f16a4d6b3c70b2addd17fe41330954872a270c03bce164d3fd8db61c0e62,29.67,Yes,No,1,Yes,No,No,no,Natural_rm,No,Male,Алматы,Candidate,2634,best,Other
92f0f16a4d6b3c70b2addd17fe41330954872a270c03bce164d3fd8db61c0e62,26.33,No,No,1,Yes,No,No,no,Natural_rm,No,Male,Алматы,Candidate,2904,second,Other
694d69e4f6f89676abde23c90909b9ed39be80b2082c875a64fd5d85ae4f1f78,24,No,No,0,No,No,No,no,Energy,No,Male,Алматы,Candidate,4346,best,National
694d69e4f6f89676abde23c90909b9ed39be80b2082c875a64fd5d85ae4f1f78,23.33,No,No,0,No,No,No,no,Energy,No,Male,Алматы,Candidate,4358,second,National
85468ecd99f4a9873e8ee8bc4b6085803197b6371f4d8da1136d88519ca2f36e,30.67,Yes,Yes,1,Yes,No,No,no,Culture,No,Female,Other,Candidate,635,best,Regional
85468ecd99f4a9873e8ee8bc4b6085803197b6371f4d8da1136d88519ca2f36e,25.67,No,Yes,1,Yes,No,No,no,Culture,No,Female,Other,Candidate,1009,second,Regional
08040844f5c43174cf1bfc81c21c3fd1eb00eb8fbc2e40195bffc23904cce73d,22.33,No,No,9,Yes,No,Works with,no,Science,No,Female,Алматы,Doctor,401,best,National
08040844f5c43174cf1bfc81c21c3fd1eb00eb8fbc2e40195bffc23904cce73d,10,No,No,9,Yes,No,Member,yes,Energy,No,Female,Алматы,Doctor,4483,second,National
2d19d7b15a9f005142e28bb503fc2325ad735a89f465ad5c6e190da6f7f1dc0d,30.33,Yes,No,5,Yes,No,Works with,no,Science,No,Male,Астана,Doctor,73,best,National
2d19d7b15a9f005142e28bb503fc2325ad735a89f465ad5c6e190da6f7f1dc0d,25,No,No,5,Yes,No,Works with,no,Science,No,Male,Астана,Doctor,305,second,National
e57560a663d5c496c8c6f596db09594c9e869d2cbbbf4384d79074432f3a3aca,29.33,No,No,0,No,No,No,no,Agriculture,No,Male,Астана,Candidate,3633,best,Other
e57560a663d5c496c8c6f596db09594c9e869d2cbbbf4384d79074432f3a3aca,26,No,No,0,No,No,No,no,Agriculture,No,Male,Астана,Candidate,3777,second,Other
193537c3a5b2684a3b1199c363b9bdc3267b096f9f101c19dd5543eaa40ea73c,30,Yes,Yes,2,Yes,No,No,no,Natural_rm,Yes,Male,Other,Doctor,2622,best,Regional
193537c3a5b2684a3b1199c363b9bdc3267b096f9f101c19dd5543eaa40ea73c,22.67,No,Yes,2,Yes,No,No,no,Natural_rm,Yes,Male,Other,Doctor,3252,second,Regional
2c6e3da5f795de21311e661d4617b9219b48de7951ae785025af2ed5612364b7,32.33,Yes,Yes,9,Yes,No,Works with,no,Science,No,Male,Алматы,Doctor,32,best,National
2c6e3da5f795de21311e661d4617b9219b48de7951ae785025af2ed5612364b7,27.67,No,Yes,9,Yes,No,No,no,Science,No,Male,Алматы,Doctor,186,second,Other
832b558a84e4195c02e93fec396992caa87aeeeba94341d5bd1869457817819d,26.33,No,No,0,No,No,No,no,Natural_rm,No,Male,Шымкент,Candidate,2930,best,Regional
832b558a84e4195c02e93fec396992caa87aeeeba94341d5bd1869457817819d,22,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Шымкент,Candidate,3306,second,Regional
6e3f303e1bac2d1a08a28c33cecaae731d9abca5351477f18802dddebeb6f152,32.67,No,No,0,Yes,Yes,No,no,Natural_rm,No,Female,Алматы,Candidate,2542,best,Other
6e3f303e1bac2d1a08a28c33cecaae731d9abca5351477f18802dddebeb6f152,29,Yes,No,0,Yes,No,No,no,Natural_rm,No,Female,Алматы,Candidate,2691,second,Other
f89bc37e9e97aa843acb917e34442fa3c3814f0c1077cf64bb3e89f09a1da465,31.33,Yes,No,0,No,No,No,no,Natural_rm,No,Male,Other,Candidate,2570,best,Other
f89bc37e9e97aa843acb917e34442fa3c3814f0c1077cf64bb3e89f09a1da465,26.67,No,No,3,Yes,No,No,no,Energy,No,Male,Алматы,Candidate,4275,second,Other
a4f7219387e1cd15d61bd566d3326e0fe6992859a6529203e3ac8a2a6d5aa427,25.33,Yes,No,7,Yes,No,Member,yes,Natural_rm,No,Male,Алматы,PhD,3018,best,Regional
a4f7219387e1cd15d61bd566d3326e0fe6992859a6529203e3ac8a2a6d5aa427,18.33,No,No,7,Yes,No,Member,yes,Natural_rm,No,Male,Алматы,PhD,3491,second,National
353d4d0c0f0c604011f5f310f9adc86703d977807ec4994282f16fbe0fc2094c,31.33,No,No,0,Yes,No,No,no,Culture,No,Male,Other,Candidate,612,best,Regional
353d4d0c0f0c604011f5f310f9adc86703d977807ec4994282f16fbe0fc2094c,28,No,No,0,Yes,No,No,no,Culture,No,Male,Other,Candidate,815,second,Regional
d95de4bffcb42ce0a4d93c92595b295650081b30de860c8370b48e9ff1e89d03,24.67,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Doctor,1101,best,Other
d95de4bffcb42ce0a4d93c92595b295650081b30de860c8370b48e9ff1e89d03,23.67,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Doctor,1198,second,Other
64ba78ed8cf233f5452ee675f5baa17110b842caf9fb1094492e0efd4344f9ed,24,Yes,Yes,0,No,No,Works with,no,Life,No,Male,Алматы,PhD,2149,second,Other
64ba78ed8cf233f5452ee675f5baa17110b842caf9fb1094492e0efd4344f9ed,29,No,Yes,8,Yes,No,Works with,no,Agriculture,Yes,Male,Алматы,PhD,3638,best,Other
b5ad45c87ff5f2640a891b4b2ba1b98ab5518acf829d0f23efdb68f9c8273823,29.33,Yes,Yes,0,No,No,No,no,Life,No,Female,Алматы,Candidate,1936,best,Other
b5ad45c87ff5f2640a891b4b2ba1b98ab5518acf829d0f23efdb68f9c8273823,26.33,No,Yes,0,No,No,No,no,Life,No,Female,Алматы,Candidate,2037,second,Other
8a1e6aeaf6529408506f5dcc60a3da54b6c292aad1ed04141a96febc7917e7b8,30.33,No,Yes,5,Yes,No,Works with,no,Energy,No,Male,Алматы,Candidate,4195,best,Other
8a1e6aeaf6529408506f5dcc60a3da54b6c292aad1ed04141a96febc7917e7b8,28.67,Yes,Yes,5,Yes,No,Works with,no,Energy,No,Male,Алматы,Candidate,4230,second,Other
98aaa9134a51f3c95663bcb4e62a90ae005bd56f7208b1b72bd3907a2fd6561c,25.67,No,No,2,Yes,No,Works with,no,Security,No,Male,Астана,Doctor,2464,best,Regional
98aaa9134a51f3c95663bcb4e62a90ae005bd56f7208b1b72bd3907a2fd6561c,20.33,No,No,2,Yes,No,No,no,Natural_rm,No,Male,Астана,Doctor,3412,second,Regional
6d0fb6d6b987d9f469b622587b29e5be22dcd5fe7339b9592d83f3e5dd229ebb,29,Yes,No,1,Yes,Yes,No,no,Life,No,Female,Other,Candidate,1954,best,Other
6d0fb6d6b987d9f469b622587b29e5be22dcd5fe7339b9592d83f3e5dd229ebb,20,No,No,1,Yes,Yes,No,no,Natural_rm,No,Female,Other,Candidate,3431,second,Other
7b144cdc3def5087c6d62b6214fcb0f6a20bc5350411e9a9a7273c4e231c40e3,29.33,No,No,9,Yes,Yes,Works with,no,Science,No,Female,Астана,PhD,114,best,National
7b144cdc3def5087c6d62b6214fcb0f6a20bc5350411e9a9a7273c4e231c40e3,27.67,Yes,No,9,Yes,Yes,Works with,no,Natural_rm,No,Female,Астана,PhD,2806,second,National
be227c85aad72966302e7b74ebf5e021d8b0d78804cc6282e1c112a1bc30065c,19,No,No,1,Yes,No,No,no,Life,No,Female,Алматы,Doctor,2328,second,National
be227c85aad72966302e7b74ebf5e021d8b0d78804cc6282e1c112a1bc30065c,26.67,No,No,1,Yes,No,Works with,no,Agriculture,Yes,Female,Астана,Doctor,3745,best,National
953646edaa866170e66df7d3920065f3f2c132260e7d9d08673fe51496252275,26,Yes,No,1,Yes,Yes,Works with,no,Natural_rm,No,Male,Other,Doctor,2962,best,Regional
953646edaa866170e66df7d3920065f3f2c132260e7d9d08673fe51496252275,25,No,No,1,Yes,Yes,Works with,no,Natural_rm,No,Male,Other,Doctor,3061,second,Regional
7a84c52731d0bc77bd799fa807fe16ff695b0880005a5b61a77196a9f98e7bba,25.67,No,No,1,Yes,Yes,Works with,no,Natural_rm,No,Female,Other,Candidate,2990,best,Regional
7a84c52731d0bc77bd799fa807fe16ff695b0880005a5b61a77196a9f98e7bba,22,No,No,1,Yes,Yes,Works with,no,Natural_rm,No,Female,Other,Candidate,3307,second,Regional
bb92f466315efd250dbc9788b33bd89d981a31fbcdfbe9597562841c585b5fbb,27.33,No,No,1,Yes,Yes,No,no,Culture,No,Male,Other,Candidate,862,second,Regional
